Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:27:16,000","00:27:18,000",The first thing was to tell and silence,realization,mild,unknown
"00:27:18,000","00:27:20,000",Do you tell,curiosity,mild,unknown
"00:27:20,000","00:27:22,000",Yalla Minhaira,neutral,neutral,neutral
"00:27:22,000","00:27:24,000",Good talk,approval,mild,unknown
"00:27:24,000","00:27:26,000",Speak to talk,neutral,neutral,neutral
"00:27:26,000","00:27:28,000",Satan will get off from her head,disapproval,moderate,unknown
"00:27:28,000","00:27:30,000",Satan will get off from her head,disapproval,moderate,unknown
"00:27:30,000","00:27:32,000",You say,neutral,neutral,neutral
"00:27:32,000","00:27:34,000",It is your right that you are doing more than that,approval,moderate,unknown
"00:27:34,000","00:27:36,000","If I were in your shop, I would do more than that",disapproval,mild,unknown
"00:27:36,000","00:27:38,000",But we've sequence when it is,confusion,mild,unknown
"00:27:38,000","00:27:40,000",Zul will come to you,neutral,neutral,neutral
"00:27:40,000","00:27:42,000",And he asked you that you are forgiven,neutral,neutral,neutral
"00:27:42,000","00:27:44,000",And he asked you that you are forgiven,neutral,neutral,neutral
"00:27:44,000","00:27:46,000",Shoufi Digger I find what I mean,confusion,mild,unknown
"00:27:54,000","00:27:56,000",ليه عم تبكي مش عارف,confusion,mild,unknown
"00:28:04,000","00:28:06,000",O Umm Khaled,neutral,neutral,neutral
"00:28:06,000","00:28:08,000",Why do you cry,curiosity,mild,unknown
"00:28:14,000","00:28:16,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate,unknown
"00:28:16,000","00:28:18,000",But he is the devil,disapproval,intense,unknown
"00:28:18,000","00:28:20,000",When it started,curiosity,mild,unknown
"00:28:24,000","00:28:26,000",مش عارف بيطلع,confusion,mild,unknown
"00:28:26,000","00:28:28,000",Outbreak,fear,moderate,negative
"00:28:28,000","00:28:30,000","She looked with her tears, Audi",sadness,moderate,unknown
"00:28:36,000","00:28:38,000",مش عارفة صالح,confusion,mild,unknown
"00:28:38,000","00:28:40,000",I am all thinking about my heart,neutral,neutral,neutral
"00:28:40,000","00:28:42,000","Eh, but you want you to think of all the age",curiosity,mild,unknown
"00:28:42,000","00:28:44,000","I mean, this is a hatred",anger,moderate,unknown
"00:28:44,000","00:28:46,000",Haida has become a hatred,anger,moderate,unknown
"00:28:46,000","00:28:48,000",Haida has become a hatred,anger,moderate,unknown
"00:28:48,000","00:28:50,000",When one remains a surrounding thing with your head,confusion,mild,unknown
"00:28:50,000","00:28:52,000",After 5 years,neutral,neutral,neutral
"00:28:52,000","00:28:54,000","To all age, heck",neutral,neutral,neutral
"00:28:54,000","00:28:56,000",In any case,neutral,neutral,neutral
"00:28:56,000","00:28:58,000",I imagine that I did what I have,realization,mild,unknown
"00:28:58,000","00:29:00,000",This is an opportunity for you,optimism,mild,unknown
"00:29:00,000","00:29:02,000",Alam laiyahn sara.,neutral,neutral,neutral
"00:29:02,000","00:29:04,000","You come back, return the relationship",neutral,neutral,neutral
"00:29:04,000","00:29:06,000",Since I Jetua is on the studio,neutral,neutral,neutral
"00:29:06,000","00:29:08,000",An initiative of it is in front of millions,pride,mild,unknown
"00:29:08,000","00:29:10,000",I apologized and asked you to allow,remorse,mild,unknown
"00:29:10,000","00:29:12,000",Would you become the ball with you?,curiosity,mild,unknown
"00:29:12,000","00:29:14,000",You like to listen to her,desire,mild,unknown
"00:29:14,000","00:29:16,000",To allow it and open it to the rain,optimism,mild,unknown
"00:29:16,000","00:29:18,000",Receive some,neutral,neutral,neutral
"00:29:18,000","00:29:20,000","I mean, she is here too",neutral,neutral,neutral
"00:29:20,000","00:29:22,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate,unknown
"00:29:22,000","00:29:24,000",هي مش خايفة ممكن أعمل كده ولا كده أضرب,fear,mild,negative
"00:29:24,000","00:29:26,000",مش خايفة من كده,fear,mild,negative
"00:29:26,000","00:29:28,000","I am not afraid, I mean, satisfied",neutral,neutral,neutral
"00:29:28,000","00:29:30,000","If you work, it will be simplified too",optimism,mild,unknown
"00:29:30,000","00:29:32,000",You will rejoice,joy,mild,positive
"00:29:32,000","00:29:34,000","He said what she said, what do you want?",curiosity,mild,unknown
"00:29:34,000","00:29:36,000",But you are reasonable to extend your hand on it,disapproval,moderate,unknown
"00:29:38,000","00:29:40,000",حسب الغضب اللي جواعي,anger,moderate,unknown
"00:29:42,000","00:29:44,000",According to the upset that is in my heart,sadness,mild,unknown
"00:29:44,000","00:29:46,000","I mean, okay",neutral,neutral,neutral
"00:29:46,000","00:29:48,000","You are free, but if",neutral,neutral,neutral
"00:29:48,000","00:29:50,000",طلحة معها بتكلف كده وكده,neutral,neutral,neutral
"00:29:50,000","00:29:52,000","There is no way, not even the army of the street",disapproval,moderate,unknown
"00:29:52,000","00:29:54,000",اللي هي فيه أو اللي حتى,confusion,mild,unknown
"00:29:54,000","00:29:56,000",Can I expect that she will be present in it,curiosity,mild,unknown
"00:29:56,000","00:29:58,000",I take it from it,neutral,neutral,neutral
"00:29:58,000","00:30:00,000",But for how long,curiosity,mild,unknown
"00:30:00,000","00:30:04,000","Show short life, Sheikha",neutral,neutral,neutral
"00:30:04,000","00:30:06,000",But I do not know I need my heart,confusion,moderate,unknown
"00:30:06,000","00:30:08,000",I know I am upset with a limit,annoyance,moderate,unknown
"00:30:08,000","00:30:10,000","If you got out, it is possible for 24 hours and meet me",desire,moderate,unknown
"00:30:10,000","00:30:12,000","Even if he is the one who is wrong, I am",confusion,mild,unknown
"00:30:12,000","00:30:14,000",5 years to you,neutral,neutral,neutral
"00:30:14,000","00:30:16,000",بس اسمعني الموضوع كبير,fear,moderate,negative
"00:30:16,000","00:30:18,000",The topic is big,neutral,neutral,neutral
"00:30:18,000","00:30:20,000",It means more than that I am my names,confusion,moderate,unknown
"00:30:20,000","00:30:22,000",When I sat the topic,neutral,neutral,neutral
"00:30:22,000","00:30:24,000",My away from it,neutral,neutral,neutral
"00:30:24,000","00:30:26,000",I forgot,neutral,neutral,neutral
"00:30:26,000","00:30:28,000","I wouldn't have forgotten it and forgot until she said, Eh",realization,mild,unknown
"00:30:28,000","00:30:30,000",But when I hear my name,curiosity,mild,unknown
"00:30:30,000","00:30:32,000",Even if you find one on any street,neutral,neutral,neutral
"00:30:32,000","00:30:34,000","And I want to get to know her and she said to me, my name is not",curiosity,moderate,unknown
"00:30:34,000","00:30:36,000",A spirit after it along,neutral,neutral,neutral
"00:30:36,000","00:30:38,000",Even the name I do not want to hear,disgust,moderate,negative
"00:30:38,000","00:30:40,000","Oh, by God, the name remains for me and absent me",sadness,moderate,unknown
"00:30:40,000","00:30:42,000",It is clear that you are a pleasant,approval,mild,unknown
"00:30:42,000","00:30:44,000",But I want you to do something,desire,moderate,unknown
"00:30:44,000","00:30:46,000",that it,neutral,neutral,neutral
"00:30:46,000","00:30:48,000",5 years,neutral,neutral,neutral
"00:30:48,000","00:30:50,000",Then this is the big issue,neutral,neutral,neutral
"00:30:50,000","00:30:52,000",I saw her a lot,neutral,neutral,neutral
"00:30:52,000","00:30:54,000",When you came to your girlfriend in front of the millions,embarrassment,moderate,unknown
"00:30:54,000","00:30:56,000",I apologize to you,remorse,moderate,unknown
"00:30:56,000","00:30:58,000",Significant treatment,neutral,neutral,neutral
"00:30:58,000","00:31:00,000",I ask the audience if someone in my local,curiosity,mild,unknown
"00:31:00,000","00:31:02,000",If someone is in Matarouh,neutral,neutral,neutral
"00:31:02,000","00:31:04,000",And injustice is to forgive,confusion,moderate,unknown
"00:31:04,000","00:31:06,000",If you want life,desire,mild,unknown
"00:31:06,000","00:31:08,000","An audience with a note, not with you",disapproval,moderate,unknown
"00:31:08,000","00:31:10,000",If you see the audience,neutral,neutral,neutral
"00:31:10,000","00:31:12,000",for him? Because he was saved,relief,mild,unknown
"00:31:12,000","00:31:14,000","Because she said, I am black as long as people",sadness,moderate,unknown
"00:31:14,000","00:31:16,000",Why do you stay,curiosity,mild,unknown
"00:31:16,000","00:31:18,000","Because after 5 years, I apologized",remorse,moderate,unknown
"00:31:18,000","00:31:20,000",And your page eggs for you,neutral,neutral,neutral
"00:31:20,000","00:31:22,000",I gave you innocence,approval,mild,unknown
"00:31:22,000","00:31:24,000",I gave you the innocence,approval,mild,unknown
"00:31:24,000","00:31:26,000","Ok, uncle",neutral,neutral,neutral
"00:31:26,000","00:31:28,000",The chicken is her mind with her mind and she was complained,confusion,mild,unknown
"00:31:28,000","00:31:30,000",في كتير نسوان بيشكوا برجالهم,annoyance,moderate,unknown
"00:31:30,000","00:31:32,000",But it is lost,disappointment,moderate,unknown
"00:31:32,000","00:31:34,000",5 years,neutral,neutral,neutral
"00:31:34,000","00:31:36,000",Why did you complain about it?,curiosity,mild,unknown
"00:31:36,000","00:31:38,000",O six salvation Okay,neutral,neutral,neutral
"00:31:38,000","00:31:40,000","What do I want to tell you, I want you",desire,moderate,unknown
"00:31:40,000","00:31:42,000","Tired of my tiredness, my elegant dryness",sadness,moderate,unknown
"00:31:42,000","00:31:44,000",What do I speak?,confusion,mild,unknown
"00:31:44,000","00:31:46,000","No, you are tired of your body for your goodness",caring,mild,unknown
"00:31:46,000","00:31:48,000",I brought you to your intensity,admiration,moderate,unknown
"00:31:48,000","00:31:50,000",You surprised me,surprise,moderate,neutral
"00:31:50,000","00:31:52,000","Seriously, you did not laugh, you surprised me",surprise,moderate,neutral
"00:31:52,000","00:31:54,000","I mean, if I forgive if I wouldn't have forgotten",remorse,mild,unknown
"00:31:54,000","00:31:56,000",أنت مش هتزعل مني ومش هت,neutral,neutral,neutral
"00:31:56,000","00:31:58,000","No, you will not be made from you",disapproval,mild,unknown
"00:31:58,000","00:32:00,000",I am the one who will make you,pride,moderate,unknown
"00:32:00,000","00:32:02,000",for him? Because you came?,curiosity,mild,unknown
"00:32:02,000","00:32:04,000",Because you came to the studio means?,curiosity,mild,unknown
"00:32:04,000","00:32:06,000","Oh, because the invitation was not sincere",disappointment,moderate,unknown
"00:32:06,000","00:32:08,000",It was not,disappointment,mild,unknown
"00:32:08,000","00:32:10,000","In any case, we thank you",gratitude,mild,unknown
"00:32:10,000","00:32:12,000",I thank you personally,gratitude,moderate,unknown
"00:32:12,000","00:32:14,000",You accepted the invitation,gratitude,mild,unknown
"00:32:14,000","00:32:16,000",I am appreciated,gratitude,mild,unknown
"00:32:16,000","00:32:18,000","And this is the nature of the program, I am not the subject of the topic",neutral,neutral,neutral
"00:32:18,000","00:32:20,000",Heidi is the nature of the program,neutral,neutral,neutral
"00:32:20,000","00:32:22,000",We try to reconcile between people,caring,moderate,unknown
"00:32:22,000","00:32:24,000",Do,neutral,neutral,neutral
"00:32:24,000","00:32:26,000",بيجي الطرف الأول اللي طالب الدعوة,neutral,neutral,neutral
"00:32:26,000","00:32:28,000",He has a sense of intent,curiosity,mild,unknown
"00:32:28,000","00:32:30,000",And Jay brings his time,neutral,neutral,neutral
"00:32:30,000","00:32:32,000",And Jay opens a new page,optimism,mild,unknown
"00:32:32,000","00:32:34,000","Hey, the second party is not like",disapproval,mild,unknown
"00:32:34,000","00:32:36,000",You are salvation,admiration,mild,unknown
"00:32:36,000","00:32:38,000","If you don't like me, I impose on you",annoyance,moderate,unknown
"00:32:38,000","00:32:40,000",I tried I tried,optimism,moderate,unknown
"00:32:40,000","00:32:42,000",Let us remain,neutral,neutral,neutral
"00:32:42,000","00:32:44,000","Oh Mushira, I tried",remorse,mild,unknown
"00:32:44,000","00:32:46,000",May God bless you,gratitude,moderate,unknown
"00:32:46,000","00:32:48,000",You stayed for two words,neutral,neutral,neutral
"00:32:48,000","00:32:50,000","Finally, perhaps not",neutral,neutral,neutral
"00:32:50,000","00:32:52,000","Otherwise, each one will return",neutral,neutral,neutral
"00:32:52,000","00:32:54,000",To her home as they came,neutral,neutral,neutral
"00:32:54,000","00:32:56,000","Khalk, afternoon, then time",neutral,neutral,neutral
"00:32:56,000","00:32:58,000",What can you do with another opportunity,curiosity,mild,unknown
"00:32:58,000","00:33:00,000","Her father, time, salvation",neutral,neutral,neutral
"00:33:00,000","00:33:02,000",The story was five years old,neutral,neutral,neutral
"00:33:02,000","00:33:04,000",And the five years I said to leave it comfortably,relief,mild,unknown
"00:33:04,000","00:33:06,000",Time is enough because it is a little bit,neutral,neutral,neutral
"00:33:06,000","00:33:08,000","Things are suitable, they are rejected",disapproval,mild,unknown
"00:33:08,000","00:33:10,000",Finally solve,relief,mild,unknown
"00:33:10,000","00:33:12,000",اللي يوتوا قدامي هو البرنامج ده,neutral,neutral,neutral
"00:33:12,000","00:33:14,000",Yes,neutral,neutral,neutral
"00:33:14,000","00:33:16,000",So I will be able to allow it to allow,neutral,neutral,neutral
"00:33:16,000","00:33:18,000",فإنها حنينة والبهة كتير,admiration,mild,unknown
"00:33:18,000","00:33:20,000",والكلام اللي بتقوله ده دلوقتي كله من وراء البهة,annoyance,moderate,unknown
"00:33:22,000","00:33:24,000",I am clear from that means,neutral,neutral,neutral
"00:33:24,000","00:33:26,000",I am a herb,confusion,mild,unknown
"00:33:26,000","00:33:28,000",In more than that,neutral,neutral,neutral
"00:33:28,000","00:33:30,000",good,approval,mild,unknown
"00:33:32,000","00:33:34,000",Thirty Intellectual second,confusion,mild,unknown
"00:33:34,000","00:33:36,000",And I would take from you the mobile,desire,mild,unknown
"00:33:38,000","00:33:40,000","Ealla, indicating Kamly",confusion,mild,unknown
"00:33:40,000","00:33:42,000",I am thirty in you,confusion,mild,unknown
"00:33:42,000","00:33:44,000",The Bitna did not east,confusion,mild,unknown
"00:33:44,000","00:33:46,000",Neither two days nor the three,neutral,neutral,neutral
"00:33:46,000","00:33:48,000",People do not invite this need,disapproval,mild,unknown
"00:33:48,000","00:33:50,000","Al -Waksha, the scene between us",neutral,neutral,neutral
"00:33:50,000","00:33:52,000",People invite sweet days,neutral,neutral,neutral
"00:33:52,000","00:33:54,000",Lover and sweet moments,neutral,neutral,neutral
"00:33:54,000","00:33:56,000","You think this is your cheeks, I mean",confusion,mild,unknown
"00:33:58,000","00:34:00,000","What are you on you, I come and see",curiosity,mild,unknown
"00:34:00,000","00:34:02,000",In front of people,neutral,neutral,neutral
"00:34:02,000","00:34:04,000",And see you that you forgive me,neutral,neutral,neutral
"00:34:04,000","00:34:06,000",The vessaged,confusion,mild,unknown
"00:34:06,000","00:34:08,000",You are abundant in my mind,admiration,mild,unknown
"00:34:08,000","00:34:10,000",What do you make on you,curiosity,mild,unknown
"00:34:10,000","00:34:12,000",What do you have to speak?,curiosity,mild,unknown
"00:34:26,000","00:34:28,000","You did this specific, right?",curiosity,mild,unknown
"00:34:28,000","00:34:30,000",عشان عارفاني ما بحب تكسر الخواتر,annoyance,mild,unknown
"00:34:30,000","00:34:32,000","Because, of course, I know my knowledge",pride,mild,unknown
"00:34:32,000","00:34:34,000","From my big heart, I mean",pride,mild,unknown
"00:34:36,000","00:34:38,000",I shake with all my heart,optimism,moderate,unknown
"00:34:38,000","00:34:40,000",It means regret,realization,mild,unknown
"00:34:40,000","00:34:42,000",Because I was upset one day,sadness,mild,unknown
"00:34:42,000","00:34:44,000",وخليت اللحظة اللي إنتي بتبكي فيها,sadness,moderate,unknown
"00:34:44,000","00:34:46,000","Yesterday, a tear was buried",sadness,moderate,unknown
"00:34:46,000","00:34:48,000","So, I mean",neutral,neutral,neutral
"00:34:48,000","00:34:50,000",I am more than you,pride,mild,unknown
"00:34:52,000","00:34:54,000",feelings,neutral,neutral,neutral
"00:34:54,000","00:34:56,000",I am the one who sometimes forgives,neutral,neutral,neutral
"00:34:56,000","00:34:58,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,neutral,neutral,neutral
"00:35:00,000","00:35:02,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,neutral,neutral,neutral
"00:35:02,000","00:35:04,000",And the fact that the uncle of God is satisfied,gratitude,mild,unknown
"00:35:04,000","00:35:06,000",So I want to ask you,curiosity,mild,unknown
"00:35:06,000","00:35:08,000",If you want to listen to it,curiosity,mild,unknown
"00:35:08,000","00:35:10,000",Tell her to forgive you,neutral,neutral,neutral
"00:35:10,000","00:35:12,000",In the capacity,neutral,neutral,neutral
"00:35:12,000","00:35:14,000","Go back, open a new page",optimism,mild,unknown
"00:35:14,000","00:35:16,000",We open the stream,neutral,neutral,neutral
"00:35:16,000","00:35:18,000",Look at Sawa,neutral,neutral,neutral
"00:35:18,000","00:35:20,000","Otherwise, if you want to listen to it",curiosity,mild,unknown
"00:35:20,000","00:35:22,000",I command you to God and command it to God,neutral,neutral,neutral
"00:35:22,000","00:35:24,000",Each one walks in a way,neutral,neutral,neutral
"00:35:24,000","00:35:26,000",هسامحها بس عشان حاجة واحدة,neutral,neutral,neutral
"00:35:26,000","00:35:28,000",What is she?,curiosity,mild,unknown
"00:35:28,000","00:35:30,000",عشان عشامها كبير فيه,admiration,mild,unknown
"00:35:30,000","00:35:32,000",I don’t love you button,disapproval,mild,unknown
"00:35:36,000","00:35:38,000",Forgive it,neutral,neutral,neutral
"00:35:38,000","00:35:40,000",And forgiveness Karim,neutral,neutral,neutral
"00:35:40,000","00:35:42,000",And forgiveness Karim,neutral,neutral,neutral
"00:36:06,000","00:36:08,000","Thank you, thank you",gratitude,mild,unknown
"00:36:08,000","00:36:10,000","Feelings, thank you",gratitude,mild,unknown
"00:36:10,000","00:36:12,000",And God willing,neutral,neutral,neutral
"00:36:12,000","00:36:14,000",What you regret the surprise,surprise,mild,neutral
"00:36:14,000","00:36:16,000",اللي عملنا لك ياها,surprise,mild,neutral
"00:36:16,000","00:36:18,000",We do not blame you two dimensions,neutral,neutral,neutral
"00:36:18,000","00:36:20,000",Murder?,surprise,intense,neutral
"00:36:20,000","00:36:22,000",Thank you,gratitude,mild,unknown
"00:36:22,000","00:36:24,000",And permission,neutral,neutral,neutral
"00:36:24,000","00:36:26,000",Thank you all,gratitude,mild,unknown
"00:36:26,000","00:36:28,000",Thank you all,gratitude,mild,unknown
"00:36:28,000","00:36:30,000",And permission,neutral,neutral,neutral
"00:36:30,000","00:36:32,000",Thank you all,gratitude,mild,unknown
"00:36:32,000","00:36:34,000",Thank you all,gratitude,mild,unknown
"00:36:34,000","00:36:36,000",And the sheikh,neutral,neutral,neutral
"00:36:36,000","00:36:38,000",I thank you,gratitude,mild,unknown
"00:36:38,000","00:36:40,000","Thank you, you are clear that you are a rational six",admiration,mild,unknown
"00:36:40,000","00:36:42,000",Strong,admiration,mild,unknown
"00:36:42,000","00:36:44,000",My mind remained in it,confusion,mild,unknown
"00:36:44,000","00:36:46,000",So it depends on you,neutral,neutral,neutral
"00:36:46,000","00:36:48,000",Thank you,gratitude,mild,unknown
"00:36:48,000","00:36:50,000",What is we tired?,confusion,mild,unknown
"00:36:50,000","00:36:52,000",Then remain a story,neutral,neutral,neutral
"00:36:52,000","00:36:54,000",Chicken,neutral,neutral,neutral
"00:36:54,000","00:36:56,000",It fell behind the chicken.,neutral,neutral,neutral
"00:36:56,000","00:36:58,000",Audience,neutral,neutral,neutral
"00:36:58,000","00:37:00,000",They take it for the chicken,neutral,neutral,neutral
"00:37:00,000","00:37:02,000",Baba,neutral,neutral,neutral
"00:37:02,000","00:37:04,000",Hi,neutral,neutral,neutral
"00:37:14,000","00:37:16,000",Tired,neutral,neutral,neutral
"00:37:16,000","00:37:18,000",I am tired of God,neutral,neutral,neutral
"00:37:18,000","00:37:20,000",Not a few,neutral,neutral,neutral
"00:37:20,000","00:37:22,000","But I saw it, I am a uncle of her",confusion,mild,unknown
"00:37:22,000","00:37:24,000",For a more signal than what you are not satisfied with,disapproval,mild,unknown
"00:37:24,000","00:37:26,000",In any case,neutral,neutral,neutral
"00:37:26,000","00:37:28,000",This homosexual is generous,admiration,mild,unknown
"00:37:28,000","00:37:30,000",To a story,neutral,neutral,neutral
