Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:32:06,000","00:32:07,000",Do you know why?,curiosity,mild,unknown
"00:32:07,000","00:32:08,000",Us.,neutral,neutral,neutral
"00:32:08,000","00:32:13,000",We were going to change excess stuff on Marktplaats.,neutral,neutral,neutral
"00:32:13,000","00:32:17,000","Well, we were not allowed to do that, because we caused nuisance.",annoyance,mild,unknown
"00:32:17,000","00:32:20,000",So those have become lawsuits that I won.,pride,moderate,unknown
"00:32:20,000","00:32:21,000",I have it with me.,neutral,neutral,neutral
"00:32:21,000","00:32:23,000","I want to believe it, but what does it have with these things?",confusion,mild,unknown
"00:32:23,000","00:32:25,000","Well, the judge has shown.",neutral,neutral,neutral
"00:32:25,000","00:32:26,000",We gave no nuisance.,neutral,neutral,neutral
"00:32:26,000","00:32:29,000",But she does cause nuisance with that Kemper.,annoyance,moderate,unknown
"00:32:29,000","00:32:31,000",To park double.,annoyance,mild,unknown
"00:32:31,000","00:32:33,000",And the VVA doesn't do anything about that.,disappointment,moderate,unknown
"00:32:33,000","00:32:36,000",Is this about parking or about the entire VVA?,confusion,mild,unknown
"00:32:36,000","00:32:37,000",I would like that clear.,curiosity,mild,unknown
"00:32:37,000","00:32:41,000",Because I have nothing to do with those whole scenes.,neutral,neutral,neutral
"00:32:41,000","00:32:42,000",That's far before my time.,neutral,neutral,neutral
"00:32:42,000","00:32:44,000",I came to live there in 2014.,neutral,neutral,neutral
"00:32:44,000","00:32:47,000",We have received you with open arms in the first instance.,caring,mild,unknown
"00:32:47,000","00:32:50,000",Because we didn't want to know what the neighbors had to say about you.,neutral,neutral,neutral
"00:32:50,000","00:32:52,000",But you fell through the basket yourself.,disapproval,moderate,unknown
"00:32:52,000","00:32:55,000","And you are talking about the regulations, the internal regulations ...",annoyance,mild,unknown
"00:32:55,000","00:32:58,000",What we all have to live so strictly after.,annoyance,mild,unknown
"00:32:58,000","00:33:01,000",Every 14 days the green trays must be put outside ...,neutral,neutral,neutral
"00:33:01,000","00:33:02,000",of the general garden.,neutral,neutral,neutral
"00:33:02,000","00:33:05,000","And where is Mrs. Duijzer? No, I don't use that garden.",neutral,neutral,neutral
"00:33:05,000","00:33:07,000",But you will drive through with your car.,annoyance,mild,unknown
"00:33:07,000","00:33:09,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,confusion,mild,unknown
"00:33:09,000","00:33:11,000",Because you are in brother for that.,confusion,mild,unknown
"00:33:11,000","00:33:15,000","Well, maybe she can't do it. Come on, she can also walk?",annoyance,mild,unknown
"00:33:15,000","00:33:17,000",But with lovely people about that green ...,neutral,neutral,neutral
"00:33:17,000","00:33:20,000","We have moved, Mr. Visser.",neutral,neutral,neutral
"00:33:20,000","00:33:23,000",Why? Because I was terribly in my back.,sadness,mild,unknown
"00:33:23,000","00:33:26,000",And the physiotherapist I came back every year.,neutral,neutral,neutral
"00:33:26,000","00:33:28,000","In short, you couldn't do it.",realization,mild,unknown
"00:33:28,000","00:33:29,000",Hey? You couldn't do it.,realization,mild,unknown
"00:33:29,000","00:33:32,000","No, plus moreover ... then we are out?",confusion,mild,unknown
"00:33:32,000","00:33:34,000",I couldn't ... plus it too.,sadness,mild,unknown
"00:33:34,000","00:33:38,000",My foot had operated on in 2021.,neutral,neutral,neutral
"00:33:38,000","00:33:39,000",You couldn't do it.,realization,mild,unknown
"00:33:39,000","00:33:43,000",In 2022 my other foot had.,neutral,neutral,neutral
"00:33:43,000","00:33:46,000",And now I break into my ... would you like to listen to me?,annoyance,moderate,unknown
"00:33:46,000","00:33:47,000",And.,neutral,neutral,neutral
"00:33:47,000","00:33:49,000","I've said three times, you couldn't.",annoyance,moderate,unknown
"00:33:49,000","00:33:51,000",No. But you're just going on.,annoyance,moderate,unknown
"00:33:52,000","00:33:53,000",The same to tell.,annoyance,mild,unknown
"00:33:53,000","00:33:58,000","Yes, but then it will be saved, because that says in the last notule.",neutral,neutral,neutral
"00:33:58,000","00:34:03,000",We as a board have not been able to change Mrs. Duijzer.,disappointment,mild,unknown
"00:34:03,000","00:34:07,000",I say it one more time. I believe you.,neutral,neutral,neutral
"00:34:07,000","00:34:08,000",And.,neutral,neutral,neutral
"00:34:10,000","00:34:12,000",And you photograph.,neutral,neutral,neutral
"00:34:12,000","00:34:17,000","I photograph the situations, the existing situations.",neutral,neutral,neutral
"00:34:17,000","00:34:20,000",Go look for a life. Stay out of our lives.,anger,intense,unknown
"00:34:20,000","00:34:25,000","Stay away from home 15, including parking space.",anger,intense,unknown
"00:34:25,000","00:34:27,000",Find a life.,anger,intense,unknown
"00:34:27,000","00:34:29,000",Take a puzzle booklet and sit down.,annoyance,moderate,unknown
"00:34:29,000","00:34:31,000",Then you see nothing about it.,neutral,neutral,neutral
"00:34:31,000","00:34:32,000",I do so often.,neutral,neutral,neutral
"00:34:32,000","00:34:35,000",I don't care about anything that happens in that parking lot.,neutral,neutral,neutral
"00:34:35,000","00:34:37,000",Let everyone go their own way.,neutral,neutral,neutral
"00:34:37,000","00:34:41,000","But no, Mrs. Duijzer has become a parking guard.",annoyance,mild,unknown
"00:34:41,000","00:34:44,000",And photographer. And Treiteraar.,annoyance,mild,unknown
"00:34:44,000","00:34:48,000",But leave us alone. I don't ask more.,annoyance,moderate,unknown
"00:34:48,000","00:34:51,000",Good. Then I close the hearing.,neutral,neutral,neutral
"00:34:51,000","00:34:54,000",I'm going to think about this case.,neutral,neutral,neutral
"00:34:54,000","00:34:59,000",Because apart from the fact that it has become a huge state in the meantime ...,confusion,mild,unknown
"00:34:59,000","00:35:01,000",We also have to deal with rules.,neutral,neutral,neutral
"00:35:01,000","00:35:03,000",And I am also for that to apply it.,neutral,neutral,neutral
"00:35:03,000","00:35:07,000",Then I will come back to you and then I will tell you how it works legally.,neutral,neutral,neutral
"00:35:07,000","00:35:09,000",Thank you.,gratitude,mild,unknown
"00:35:16,000","00:35:18,000",I stand up for my rights.,pride,moderate,unknown
"00:35:18,000","00:35:22,000",I read my papers carefully and then I come up for my rights that I have.,pride,moderate,unknown
"00:35:24,000","00:35:26,000",She just has to stop that eternal whining.,annoyance,moderate,unknown
"00:35:26,000","00:35:28,000",We really do not stand in the way of anyone.,neutral,neutral,neutral
"00:35:28,000","00:35:30,000",And it's just a whiningchaos.,annoyance,moderate,unknown
"00:35:31,000","00:35:33,000","Well, Teunie. I would almost say ...",curiosity,mild,unknown
"00:35:33,000","00:35:36,000",Where do you get the energy from?,curiosity,mild,unknown
"00:35:36,000","00:35:40,000",I have the idea that it is actually no longer about parking cars ...,realization,mild,unknown
"00:35:40,000","00:35:45,000","Or for anything, but that there is a type of motivation to do this.",curiosity,mild,unknown
"00:35:45,000","00:35:48,000",That's not true. That is not true at all.,,,unknown
"00:35:48,000","00:35:50,000","No, I know that.",neutral,neutral,neutral
"00:35:50,000","00:35:52,000",They do lawsuits to me because I give nuisance.,annoyance,moderate,unknown
"00:35:52,000","00:35:55,000",We do not cause any inconvenience. They cause nuisance.,,,unknown
"00:35:55,000","00:35:57,000",And that is why I thought it was unfair.,disappointment,moderate,unknown
"00:35:57,000","00:36:00,000",They do a three -year process.,annoyance,moderate,unknown
"00:36:00,000","00:36:02,000",But the fact that you react that way is enough for me.,realization,mild,unknown
"00:36:02,000","00:36:04,000",She does cause nuisance.,annoyance,moderate,unknown
"00:36:06,000","00:36:09,000","Well, do you have the confidence ...",curiosity,mild,unknown
"00:36:09,000","00:36:14,000",That the whining will stop if that statement has been?,curiosity,mild,unknown
"00:36:14,000","00:36:18,000",If a very high penalty comes up ...,nervousness,moderate,unknown
"00:36:18,000","00:36:22,000",Then I really hope she will restrain.,,,unknown
"00:36:22,000","00:36:25,000",A few more minutes and then it is out.,neutral,neutral,neutral
"00:36:28,000","00:36:32,000","Ladies and gentlemen, after a long, emotional day ...",neutral,neutral,neutral
"00:36:32,000","00:36:34,000",To which we have seen again ...,realization,mild,unknown
"00:36:34,000","00:36:37,000","That parking next to oxygen, water and food ...",amusement,mild,unknown
"00:36:37,000","00:36:40,000",Still really one of the first necessities ...,amusement,mild,unknown
"00:36:40,000","00:36:42,000",We finally arrived at the statement.,relief,mild,unknown
"00:36:42,000","00:36:44,000",And the big question is ...,curiosity,mild,unknown
"00:36:44,000","00:36:47,000",How is Master Visser going to reduce peace in the parking lot?,curiosity,moderate,unknown
"00:36:47,000","00:36:51,000",Can the camper and the double parked cars just remain standing?,curiosity,mild,unknown
"00:36:51,000","00:36:53,000",Or not?,curiosity,mild,unknown
"00:36:53,000","00:36:56,000","I want to ask you, as far as possible, of course, to stand all.",neutral,neutral,neutral
"00:36:56,000","00:36:59,000",Because our legal parking attendant is ready.,neutral,neutral,neutral
"00:36:59,000","00:37:01,000",Here is Master Frank Visser.,neutral,neutral,neutral
"00:37:01,000","00:37:06,000",APPLAUSE,approval,moderate,unknown
"00:37:06,000","00:37:08,000",You sit down.,neutral,neutral,neutral
"00:37:08,000","00:37:13,000",Ruling in Teunie's case against Olga.,neutral,neutral,neutral
"00:37:13,000","00:37:15,000",Rules are rules.,neutral,neutral,neutral
"00:37:15,000","00:37:18,000",And Teunie is right in that.,approval,mild,unknown
"00:37:18,000","00:37:21,000",But what are those rules then?,curiosity,mild,unknown
"00:37:21,000","00:37:24,000",According to the internal regulations ...,neutral,neutral,neutral
"00:37:24,000","00:37:28,000",May only be parked within the parking bays.,neutral,neutral,neutral
"00:37:28,000","00:37:32,000",And therefore not completely or partially outside.,neutral,neutral,neutral
"00:37:32,000","00:37:36,000","However, there are exceptions.",neutral,neutral,neutral
"00:37:36,000","00:37:39,000",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate,unknown
"00:37:39,000","00:37:45,000","Because if, in short, all general parking spaces are occupied ...",neutral,neutral,neutral
"00:37:45,000","00:37:49,000",Then you can do the car according to the internal regulations ...,neutral,neutral,neutral
"00:37:49,000","00:37:52,000",Parking outside the subjects for a short time.,neutral,neutral,neutral
"00:37:52,000","00:37:54,000",As happens now.,neutral,neutral,neutral
"00:37:54,000","00:37:56,000","Those are the rules, Mrs. Teunie.",neutral,neutral,neutral
"00:37:56,000","00:37:58,000",The same applies to the camper.,neutral,neutral,neutral
"00:37:58,000","00:38:03,000",It may not normally be placed outside the own parking space.,neutral,neutral,neutral
"00:38:03,000","00:38:07,000",But a reasonable explanation of the internal regulations ...,neutral,neutral,neutral
"00:38:07,000","00:38:10,000",Also justifies a short -term exception here ...,neutral,neutral,neutral
"00:38:10,000","00:38:13,000","To load, unload and clean.",neutral,neutral,neutral
"00:38:13,000","00:38:19,000","This resolved the legal issue of parking, I think.",relief,mild,unknown
"00:38:20,000","00:38:25,000",But what remains is the mutual treatment.,neutral,neutral,neutral
"00:38:25,000","00:38:30,000",Mrs. Teunie has bitten herself in an injustice ...,disapproval,moderate,unknown
"00:38:30,000","00:38:33,000",that she apparently was affected years ago.,sadness,mild,unknown
"00:38:33,000","00:38:38,000",But that is now in unpleasant and complaining behavior ...,annoyance,moderate,unknown
"00:38:38,000","00:38:40,000",Against Olga and her family ...,disapproval,moderate,unknown
"00:38:40,000","00:38:44,000",who have not had anything to do with that earlier issue.,neutral,neutral,neutral
"00:38:44,000","00:38:47,000",Teunie has to stop.,disapproval,intense,unknown
"00:38:48,000","00:38:52,000",From now on she only has to interfere with her own affairs.,disapproval,intense,unknown
"00:38:52,000","00:38:55,000","That applies anyway, that is a good idea for everyone.",approval,mild,unknown
"00:38:55,000","00:39:00,000",I will therefore determine that the Teunie is prohibited with immediate effect ...,optimism,intense,unknown
"00:39:00,000","00:39:04,000",To contact Olga and her family ...,neutral,neutral,neutral
"00:39:04,000","00:39:07,000","In word and or gesture, or in any way ...",neutral,neutral,neutral
"00:39:07,000","00:39:10,000",or to complain about her ...,neutral,neutral,neutral
"00:39:10,000","00:39:14,000",Or in any other way to confront ...,neutral,neutral,neutral
"00:39:14,000","00:39:16,000",with the latter.,neutral,neutral,neutral
"00:39:16,000","00:39:19,000",And who does not comply with the statement ...,fear,intense,negative
"00:39:19,000","00:39:23,000",Force a fine to the counterparty of 100 euros per violation ...,neutral,neutral,neutral
"00:39:23,000","00:39:25,000","And it can go up to 10,000 euros.",neutral,neutral,neutral
"00:39:25,000","00:39:27,000",So don't do it.,fear,intense,negative
"00:39:27,000","00:39:30,000",It is rejected over and over again.,annoyance,moderate,unknown
"00:39:30,000","00:39:34,000",This is my decision. The case has been finished. Thank you.,,,unknown
"00:39:42,000","00:39:44,000","Olga, congratulations.",approval,mild,unknown
"00:39:44,000","00:39:47,000",I don't have to ask how happy you are.,joy,mild,positive
"00:39:47,000","00:39:49,000",You don't have to ask me that.,joy,mild,positive
"00:39:49,000","00:39:51,000",I am so happy.,joy,intense,positive
"00:39:51,000","00:39:54,000","If all goes well, there is now peace. Are you looking forward to that?",optimism,mild,unknown
"00:39:54,000","00:39:56,000",Huge. Huge.,excitement,intense,positive
"00:39:56,000","00:39:59,000",Am I going to this side?,neutral,neutral,neutral
"00:40:00,000","00:40:02,000",What do you think of the pronunciation?,curiosity,mild,unknown
"00:40:02,000","00:40:06,000","I do not agree, because it is not short -term parking.",disapproval,moderate,unknown
"00:40:06,000","00:40:11,000","No. Well, maybe that's a nice point for the next meeting of the VVE.",neutral,neutral,neutral
"00:40:11,000","00:40:15,000",What is short -term? That KERB has been parked continuously for days.,annoyance,moderate,unknown
"00:40:15,000","00:40:18,000",You wanted the rules to be applied.,neutral,neutral,neutral
"00:40:18,000","00:40:21,000","Believe me, Master Visser did that. These are the rules.",approval,mild,unknown
"00:40:21,000","00:40:26,000","Yes, because the lady crashed every time on the board if she needed something again.",annoyance,moderate,unknown
"00:40:26,000","00:40:29,000","If you give me the time to close, you can then continue talking.",neutral,neutral,neutral
"00:40:30,000","00:40:34,000",I want to thank you for coming and wish you a nice evening.,gratitude,mild,unknown
"00:40:34,000","00:40:36,000",Congratulations. Super tank.,approval,mild,unknown
"00:40:36,000","00:40:40,000","Tony, thank you. And please stick to the statement.",gratitude,mild,unknown
"00:40:41,000","00:40:44,000","Well, Master Visser. It's over again.",relief,mild,unknown
"00:40:44,000","00:40:48,000","It is of course very nice, such a judicial statement, but you never even think ...",approval,mild,unknown
"00:40:48,000","00:40:51,000","In fact, they just need a kick under the butt.",annoyance,moderate,unknown
"00:40:51,000","00:40:56,000","Yes, I think so, but that is for rights cross -border behavior.",neutral,neutral,neutral
"00:40:56,000","00:40:58,000",So you can only think and not do that.,neutral,neutral,neutral
"00:40:58,000","00:41:00,000",Are you watching at home and you also think your neighbors ...,curiosity,mild,unknown
"00:41:00,000","00:41:03,000",Just need a huge kick under the butt?,annoyance,moderate,unknown
"00:41:03,000","00:41:05,000",Then don't wait any longer. Mail or call us.,,,unknown
"00:41:05,000","00:41:07,000",Then we come to you with great pleasure.,optimism,mild,unknown
"00:41:07,000","00:41:09,000","Yes, well. We solve it.",neutral,neutral,neutral
"00:41:09,000","00:41:14,000",That's how it is. Thank you for watching again. A very nice evening. See you next week.,gratitude,mild,unknown
"00:41:14,000","00:41:15,000",And.,neutral,neutral,neutral
"00:41:15,000","00:41:17,000","Where are we parked, by the way?",curiosity,mild,unknown
"00:41:17,000","00:41:21,000","Well, it was just as little space. I have set a parking ban, but ...",neutral,neutral,neutral
"00:41:21,000","00:41:24,000","No. No, that doesn't matter, because then you will not be maintained.",neutral,neutral,neutral
"00:41:24,000","00:41:25,000",Above. No.,neutral,neutral,neutral
"00:41:25,000","00:41:28,000",No. Guard. Sir. Sir.,neutral,neutral,neutral
"00:41:28,000","00:41:29,000",We are just fifteen minutes.,neutral,neutral,neutral
